loan_amnt,int_rate,installment,home_ownership,annual_inc,verification_status,pymnt_plan,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,collections_12_mths_ex_med,policy_code,application_type,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_inq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,hardship_flag,debt_settlement_flag,target
14000.0,0.124,314.26,RENT,60000.0,Source Verified,n,31.48,0.0,1.0,7.0,0.0,11742.0,8.0,w,10865.81,10865.81,5332.78,5332.78,3134.19,2198.59,0.0,0.0,0.0,314.26,0.0,1.0,Individual,0.0,0.0,60396.0,1.0,3.0,2.0,3.0,1.0,48654.0,92.0,1.0,1.0,6873.0,81.0,22100.0,4.0,0.0,8.0,4.0,8628.0,10358.0,53.1,0.0,0.0,26.0,47.0,7.0,1.0,0.0,7.0,1.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,7.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,74776.0,60396.0,22100.0,52676.0,N,N,low_risk
10500.0,0.1033,340.44,RENT,210000.0,Not Verified,n,16.18,0.0,2.0,21.0,0.0,15690.0,54.0,f,0.0,0.0,11104.5400033196,11104.54,10500.0,604.54,0.0,0.0,0.0,734.32,0.0,1.0,Individual,0.0,0.0,345438.0,0.0,5.0,4.0,4.0,7.0,329748.0,65.0,2.0,2.0,10115.0,40.0,83400.0,1.0,2.0,2.0,6.0,16449.0,42131.0,22.4,0.0,0.0,163.0,221.0,10.0,7.0,0.0,10.0,5.0,0.0,3.0,6.0,9.0,11.0,34.0,16.0,20.0,6.0,21.0,0.0,0.0,0.0,6.0,100.0,0.0,0.0,0.0,403843.0,345438.0,54300.0,320443.0,N,N,low_risk
10625.0,0.20550000000000002,397.85,RENT,48000.0,Source Verified,n,32.18,0.0,0.0,20.0,0.0,19959.0,45.0,f,6517.59,6502.25,6751.32,6735.43,4107.41,2643.91,0.0,0.0,0.0,397.85,0.0,1.0,Individual,0.0,0.0,83316.0,2.0,12.0,1.0,2.0,11.0,63357.0,92.0,2.0,4.0,8372.0,80.0,34600.0,2.0,2.0,1.0,6.0,4385.0,6254.0,71.7,0.0,0.0,151.0,80.0,1.0,1.0,0.0,4.0,11.0,0.0,4.0,6.0,4.0,4.0,35.0,8.0,10.0,6.0,20.0,0.0,0.0,0.0,3.0,100.0,75.0,0.0,0.0,103678.0,83316.0,22100.0,69078.0,N,N,low_risk
10500.0,0.1524,251.12,RENT,67606.0,Source Verified,n,13.3,0.0,0.0,10.0,0.0,13580.0,12.0,w,7827.81,7827.81,4763.27,4763.27,2672.19,2091.08,0.0,0.0,0.0,251.12,0.0,1.0,Individual,0.0,0.0,25999.0,0.0,1.0,2.0,2.0,7.0,12419.0,89.0,2.0,4.0,3030.0,61.0,28600.0,1.0,1.0,2.0,6.0,2600.0,12614.0,42.7,0.0,0.0,9.0,44.0,11.0,7.0,0.0,11.0,9.0,0.0,5.0,9.0,5.0,5.0,2.0,9.0,10.0,9.0,10.0,0.0,0.0,0.0,4.0,100.0,20.0,0.0,0.0,42499.0,25999.0,22000.0,13899.0,N,N,low_risk
7500.0,0.0756,233.51,MORTGAGE,132744.0,Not Verified,n,24.8,0.0,1.0,21.0,0.0,4897.0,53.0,w,0.0,0.0,8150.86,8150.86,7500.0,650.86,0.0,0.0,0.0,4184.34,0.0,1.0,Individual,0.0,0.0,129119.0,0.0,13.0,3.0,8.0,8.0,124222.0,92.0,1.0,2.0,2282.0,86.0,15500.0,1.0,4.0,5.0,10.0,6149.0,7768.0,37.4,0.0,0.0,221.0,78.0,12.0,8.0,0.0,12.0,1.0,0.0,4.0,5.0,5.0,5.0,44.0,8.0,9.0,5.0,21.0,0.0,0.0,0.0,4.0,98.1,20.0,0.0,0.0,150780.0,129119.0,12400.0,135280.0,N,N,low_risk
20000.0,0.0819,628.49,MORTGAGE,125000.0,Not Verified,n,27.68,0.0,1.0,25.0,0.0,30822.0,41.0,w,10003.75,10003.75,11932.21,11932.21,9996.25,1935.96,0.0,0.0,0.0,628.49,0.0,1.0,Individual,0.0,0.0,507156.0,2.0,6.0,0.0,1.0,20.0,185554.0,57.0,3.0,3.0,7002.0,31.0,140700.0,1.0,1.0,1.0,4.0,21132.0,86044.0,23.0,0.0,0.0,159.0,137.0,0.0,0.0,4.0,0.0,0.0,1.0,7.0,10.0,12.0,16.0,9.0,18.0,28.0,10.0,25.0,0.0,0.0,0.0,3.0,97.6,16.7,0.0,0.0,689335.0,216376.0,111800.0,208235.0,N,N,low_risk
21275.0,0.1033,689.79,OWN,100000.0,Not Verified,n,13.34,1.0,1.0,8.0,0.0,1100.0,42.0,w,0.0,0.0,21952.05,21952.05,21275.0,677.05,0.0,0.0,0.0,20584.68,0.0,1.0,Individual,0.0,0.0,35664.0,5.0,3.0,3.0,4.0,4.0,34564.0,87.0,3.0,4.0,891.0,70.0,11300.0,1.0,1.0,3.0,8.0,4458.0,8900.0,11.0,0.0,0.0,183.0,194.0,1.0,1.0,0.0,1.0,4.0,0.0,3.0,3.0,4.0,14.0,16.0,5.0,26.0,3.0,8.0,0.0,0.0,0.0,6.0,85.7,0.0,0.0,0.0,51059.0,35664.0,10000.0,39759.0,N,N,low_risk
16000.0,0.17739999999999997,576.36,MORTGAGE,103000.0,Not Verified,n,30.79,0.0,0.0,16.0,0.0,27897.0,24.0,w,0.0,0.0,19276.45,19276.45,16000.0,3276.45,0.0,0.0,0.0,10086.23,0.0,1.0,Individual,0.0,145.0,180112.0,0.0,3.0,0.0,1.0,15.0,39091.0,64.0,1.0,2.0,8522.0,55.0,62100.0,0.0,7.0,0.0,3.0,12007.0,26604.0,49.9,0.0,0.0,180.0,241.0,8.0,8.0,3.0,8.0,13.0,0.0,5.0,8.0,6.0,7.0,8.0,11.0,12.0,8.0,16.0,0.0,0.0,0.0,1.0,95.8,0.0,0.0,0.0,285575.0,75577.0,53100.0,85007.0,N,N,low_risk
5000.0,0.0702,154.44,RENT,55000.0,Source Verified,n,15.71,2.0,0.0,6.0,1.0,5516.0,16.0,w,2625.57,2625.57,2777.97,2777.97,2374.43,403.54,0.0,0.0,0.0,154.44,0.0,1.0,Individual,0.0,0.0,17764.0,1.0,2.0,0.0,1.0,19.0,12248.0,49.0,1.0,1.0,4658.0,55.0,7100.0,2.0,5.0,0.0,2.0,2961.0,482.0,91.7,0.0,0.0,177.0,107.0,3.0,3.0,0.0,3.0,19.0,0.0,2.0,3.0,2.0,3.0,9.0,4.0,7.0,3.0,6.0,0.0,0.0,0.0,1.0,75.0,100.0,1.0,0.0,32378.0,17764.0,5800.0,25278.0,N,N,low_risk
9600.0,0.1033,311.26,RENT,48000.0,Not Verified,n,28.43,0.0,0.0,17.0,0.0,21911.0,24.0,w,4859.14,4859.14,5900.17,5900.17,4740.86,1159.31,0.0,0.0,0.0,311.26,0.0,1.0,Individual,0.0,0.0,72590.0,0.0,12.0,1.0,1.0,11.0,50679.0,88.0,0.0,0.0,14149.0,65.0,53300.0,1.0,0.0,1.0,1.0,4270.0,30767.0,41.2,0.0,0.0,113.0,197.0,34.0,11.0,0.0,34.0,11.0,0.0,3.0,4.0,4.0,8.0,14.0,5.0,10.0,4.0,17.0,0.0,0.0,0.0,1.0,100.0,25.0,0.0,0.0,111008.0,72590.0,52300.0,57708.0,N,N,low_risk
16000.0,0.08810000000000001,507.39,OWN,43000.0,Source Verified,n,26.77,2.0,0.0,6.0,0.0,16035.0,17.0,w,1887.1,1887.1,15632.58,15632.58,14112.9,1519.68,0.0,0.0,0.0,507.39,0.0,1.0,Individual,0.0,0.0,68056.0,0.0,1.0,0.0,0.0,37.0,3646.0,51.0,0.0,0.0,6803.0,57.0,27500.0,0.0,0.0,1.0,0.0,11343.0,11465.0,58.3,0.0,0.0,143.0,211.0,33.0,33.0,1.0,33.0,3.0,0.0,4.0,4.0,4.0,10.0,2.0,4.0,14.0,4.0,6.0,0.0,0.0,0.0,0.0,88.2,50.0,0.0,0.0,88601.0,19681.0,27500.0,7129.0,N,N,low_risk
3600.0,0.1308,121.44,OWN,62100.0,Not Verified,n,28.83,0.0,1.0,12.0,0.0,2958.0,25.0,w,2073.84,2073.84,2061.86,2061.86,1526.16,535.7,0.0,0.0,0.0,121.44,0.0,1.0,Individual,0.0,0.0,49596.0,3.0,4.0,3.0,6.0,5.0,45838.0,80.0,3.0,3.0,1500.0,61.0,22700.0,4.0,6.0,4.0,9.0,4133.0,8443.0,18.0,0.0,0.0,161.0,133.0,2.0,2.0,0.0,7.0,2.0,1.0,2.0,3.0,4.0,8.0,11.0,7.0,13.0,3.0,12.0,0.0,0.0,0.0,6.0,96.0,0.0,0.0,0.0,81074.0,49596.0,10300.0,57574.0,N,N,low_risk
6500.0,0.0646,199.11,RENT,70000.0,Source Verified,n,17.04,0.0,0.0,13.0,0.0,7770.0,23.0,w,3586.54,3586.54,3380.2,3380.2,2913.46,466.74,0.0,0.0,0.0,199.11,0.0,1.0,Individual,0.0,0.0,17100.0,0.0,5.0,0.0,1.0,15.0,9330.0,24.0,0.0,1.0,5429.0,18.0,55600.0,1.0,1.0,0.0,2.0,1315.0,39032.0,16.1,0.0,0.0,138.0,159.0,23.0,15.0,0.0,53.0,15.0,0.0,4.0,5.0,5.0,6.0,10.0,8.0,13.0,5.0,13.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,94045.0,17100.0,46500.0,38445.0,N,N,low_risk
9000.0,0.11710000000000001,297.69,OWN,18500.0,Not Verified,n,28.62,0.0,0.0,11.0,0.0,7613.0,12.0,w,5139.71,5139.71,5054.87,5054.87,3860.29,1194.58,0.0,0.0,0.0,297.69,0.0,1.0,Individual,0.0,0.0,10056.0,0.0,1.0,0.0,1.0,22.0,2443.0,49.0,1.0,2.0,1892.0,27.0,33000.0,1.0,0.0,0.0,3.0,914.0,24512.0,20.9,0.0,0.0,22.0,51.0,12.0,12.0,0.0,12.0,22.0,0.0,7.0,8.0,9.0,9.0,1.0,10.0,10.0,8.0,11.0,0.0,0.0,0.0,1.0,100.0,22.2,0.0,0.0,38000.0,10056.0,31000.0,5000.0,N,N,low_risk
16800.0,0.0819,527.93,MORTGAGE,94000.0,Source Verified,n,30.5,3.0,0.0,20.0,0.0,11833.0,28.0,w,8913.47,8913.47,9495.1,9495.1,7886.53,1608.57,0.0,0.0,0.0,527.93,0.0,1.0,Individual,0.0,0.0,437701.0,3.0,11.0,2.0,2.0,7.0,92175.0,73.0,2.0,2.0,4647.0,69.0,19200.0,0.0,0.0,4.0,5.0,21885.0,3621.0,69.1,0.0,0.0,237.0,215.0,2.0,2.0,4.0,2.0,3.0,1.0,3.0,6.0,3.0,3.0,16.0,7.0,8.0,6.0,20.0,0.0,0.0,1.0,5.0,89.3,33.3,0.0,0.0,511610.0,104008.0,11700.0,124868.0,N,N,low_risk
6000.0,0.1033,194.54,OWN,58000.0,Source Verified,n,24.54,0.0,2.0,8.0,0.0,6490.0,16.0,w,0.0,0.0,6308.3300000009995,6308.33,6000.0,308.33,0.0,0.0,0.0,755.45,0.0,1.0,Individual,0.0,0.0,29550.0,2.0,2.0,1.0,1.0,6.0,23060.0,53.0,3.0,4.0,3634.0,43.0,24400.0,4.0,5.0,3.0,5.0,3694.0,5583.0,46.8,0.0,0.0,150.0,208.0,3.0,3.0,1.0,10.0,0.0,0.0,3.0,5.0,3.0,4.0,4.0,6.0,11.0,5.0,8.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,68112.0,29550.0,10500.0,43712.0,N,N,low_risk
4000.0,0.0702,123.55,MORTGAGE,55000.0,Not Verified,n,14.44,0.0,0.0,6.0,0.0,655.0,12.0,f,2205.97,2205.97,2097.23,2097.23,1794.03,303.2,0.0,0.0,0.0,123.55,0.0,1.0,Individual,0.0,0.0,67397.0,1.0,2.0,0.0,1.0,17.0,14989.0,56.0,2.0,2.0,0.0,38.0,14500.0,1.0,2.0,0.0,3.0,11233.0,12500.0,0.0,0.0,0.0,211.0,67.0,2.0,2.0,1.0,2.0,17.0,0.0,0.0,1.0,2.0,6.0,4.0,3.0,7.0,1.0,6.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,122231.0,15644.0,12500.0,26980.0,N,N,low_risk
17000.0,0.17739999999999997,612.38,RENT,80000.0,Not Verified,n,14.37,0.0,1.0,19.0,0.0,9311.0,28.0,w,0.0,0.0,20747.51,20747.51,17000.0,3747.51,0.0,0.0,0.0,14640.46,0.0,1.0,Individual,0.0,0.0,29942.0,4.0,5.0,3.0,4.0,3.0,20631.0,65.0,5.0,12.0,1905.0,59.0,18900.0,2.0,4.0,3.0,16.0,1576.0,3153.0,71.3,0.0,0.0,328.0,60.0,1.0,1.0,0.0,4.0,4.0,3.0,7.0,9.0,8.0,8.0,11.0,14.0,17.0,9.0,19.0,0.0,0.0,0.0,8.0,89.3,50.0,0.0,0.0,50440.0,29942.0,11000.0,31540.0,N,N,low_risk
14000.0,0.08810000000000001,443.96,RENT,70322.0,Not Verified,n,25.77,0.0,0.0,21.0,0.0,10597.0,25.0,w,0.0,0.0,15192.78,15192.78,14000.0,1192.78,0.0,0.0,0.0,16.06,0.0,1.0,Individual,0.0,0.0,32300.0,2.0,4.0,1.0,2.0,8.0,21703.0,43.0,4.0,9.0,3493.0,32.0,50400.0,2.0,0.0,1.0,11.0,1538.0,36984.0,21.3,0.0,0.0,94.0,77.0,5.0,5.0,0.0,5.0,8.0,0.0,7.0,9.0,13.0,15.0,5.0,17.0,20.0,9.0,21.0,0.0,0.0,0.0,5.0,92.0,0.0,0.0,0.0,100887.0,32300.0,47000.0,50487.0,N,N,low_risk
13600.0,0.0646,416.58,RENT,75000.0,Not Verified,n,19.6,0.0,0.0,16.0,0.0,15077.0,33.0,w,7278.69,7278.69,7326.98,7326.98,6321.31,1005.67,0.0,0.0,0.0,416.58,0.0,1.0,Individual,0.0,0.0,47935.0,0.0,2.0,1.0,2.0,11.0,32858.0,83.0,0.0,1.0,4960.0,30.0,117600.0,1.0,0.0,1.0,3.0,2996.0,76460.0,15.4,0.0,0.0,131.0,456.0,20.0,11.0,0.0,20.0,11.0,0.0,8.0,12.0,8.0,14.0,7.0,14.0,26.0,12.0,16.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,157440.0,47935.0,90400.0,39840.0,N,N,low_risk
25900.0,0.1308,590.37,MORTGAGE,130000.0,Not Verified,n,34.24,0.0,0.0,16.0,0.0,72967.0,32.0,w,19968.45,19968.45,10607.84,10607.84,5931.55,4676.29,0.0,0.0,0.0,590.37,0.0,1.0,Individual,0.0,0.0,563539.0,1.0,3.0,1.0,1.0,3.0,65939.0,67.0,0.0,0.0,17994.0,54.0,147100.0,1.0,1.0,0.0,1.0,35221.0,64846.0,52.6,0.0,0.0,160.0,169.0,38.0,3.0,5.0,38.0,14.0,0.0,8.0,10.0,9.0,9.0,15.0,11.0,12.0,10.0,16.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,738102.0,138906.0,136800.0,99892.0,N,N,low_risk
6000.0,0.2565,240.63,OWN,39000.0,Source Verified,n,22.12,0.0,0.0,6.0,0.0,5588.0,8.0,w,3725.17,3725.17,4082.16,4082.16,2274.83,1807.33,0.0,0.0,0.0,240.63,0.0,1.0,Individual,0.0,0.0,33013.0,1.0,1.0,0.0,1.0,14.0,27425.0,91.0,3.0,5.0,3378.0,90.0,6800.0,3.0,0.0,1.0,6.0,5502.0,260.0,94.5,0.0,0.0,218.0,353.0,6.0,6.0,0.0,6.0,8.0,1.0,3.0,5.0,3.0,3.0,2.0,5.0,6.0,5.0,6.0,0.0,0.0,0.0,3.0,87.5,100.0,0.0,0.0,36864.0,33013.0,4700.0,30064.0,N,N,low_risk
22025.0,0.1612,775.64,MORTGAGE,78000.0,Not Verified,n,37.69,0.0,5.0,11.0,1.0,6485.0,52.0,w,0.0,0.0,25510.9330000016,25510.93,22025.0,3485.93,0.0,0.0,0.0,18569.62,0.0,1.0,Individual,0.0,0.0,367275.0,0.0,3.0,2.0,5.0,7.0,119999.0,93.0,0.0,3.0,2476.0,68.0,18500.0,2.0,2.0,13.0,12.0,33389.0,897.0,83.7,0.0,0.0,184.0,172.0,16.0,7.0,4.0,35.0,3.0,0.0,2.0,5.0,2.0,15.0,19.0,7.0,29.0,5.0,11.0,0.0,0.0,0.0,2.0,100.0,100.0,1.0,0.0,403227.0,126484.0,5500.0,139771.0,N,N,low_risk
24450.0,0.0819,497.99,RENT,55000.0,Verified,n,22.5,0.0,0.0,16.0,0.0,0.0,27.0,w,0.0,0.0,25835.85,25835.85,24450.0,1385.85,0.0,0.0,0.0,12865.06,0.0,1.0,Individual,0.0,0.0,38572.0,0.0,11.0,1.0,2.0,8.0,38572.0,63.0,0.0,2.0,0.0,38.0,40400.0,2.0,1.0,1.0,4.0,2411.0,35400.0,0.0,0.0,0.0,139.0,77.0,14.0,8.0,0.0,35.0,8.0,0.0,0.0,0.0,3.0,5.0,18.0,5.0,8.0,0.0,16.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,101625.0,38572.0,35400.0,61225.0,N,N,low_risk
12625.0,0.11710000000000001,278.99,MORTGAGE,51240.0,Not Verified,n,15.11,0.0,0.0,11.0,0.0,1054.0,33.0,w,10052.86,10052.86,4734.62,4734.62,2572.14,2162.48,0.0,0.0,0.0,278.99,0.0,1.0,Joint App,0.0,0.0,193991.0,0.0,2.0,0.0,1.0,13.0,10134.0,49.0,2.0,3.0,0.0,23.0,28300.0,0.0,0.0,0.0,4.0,17636.0,6800.0,0.0,0.0,0.0,150.0,277.0,8.0,8.0,2.0,10.0,13.0,0.0,0.0,2.0,2.0,14.0,6.0,8.0,25.0,2.0,11.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,268940.0,11188.0,6800.0,20640.0,N,N,low_risk
5000.0,0.0646,153.16,MORTGAGE,59000.0,Not Verified,n,16.52,0.0,0.0,3.0,0.0,2280.0,8.0,w,2481.54,2481.54,2906.45,2906.45,2518.46,387.99,0.0,0.0,0.0,153.16,0.0,1.0,Individual,0.0,0.0,16049.0,0.0,1.0,0.0,1.0,19.0,13769.0,55.0,0.0,0.0,2280.0,23.0,43500.0,1.0,0.0,0.0,1.0,5350.0,41220.0,5.2,0.0,0.0,131.0,340.0,42.0,19.0,0.0,103.0,19.0,0.0,1.0,1.0,2.0,5.0,2.0,2.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,68500.0,16049.0,43500.0,25000.0,N,N,low_risk
14000.0,0.0646,428.84,RENT,42000.0,Source Verified,n,27.89,0.0,1.0,15.0,0.0,11169.0,25.0,w,7725.06,7725.06,7285.26,7285.26,6274.94,1010.32,0.0,0.0,0.0,428.84,0.0,1.0,Individual,0.0,0.0,24209.0,2.0,1.0,1.0,1.0,7.0,13040.0,87.0,4.0,7.0,2058.0,39.0,47000.0,1.0,0.0,2.0,8.0,1614.0,27142.0,10.4,0.0,0.0,88.0,59.0,3.0,3.0,0.0,3.0,3.0,0.0,4.0,5.0,9.0,11.0,4.0,14.0,20.0,5.0,15.0,0.0,0.0,0.0,5.0,100.0,0.0,0.0,0.0,62000.0,24209.0,30300.0,15000.0,N,N,low_risk
5300.0,0.124,177.06,OWN,60000.0,Not Verified,n,4.86,0.0,0.0,7.0,0.0,1335.0,14.0,w,3042.38,3042.38,3002.72,3002.72,2257.62,745.1,0.0,0.0,0.0,177.06,0.0,1.0,Individual,0.0,0.0,3397.0,0.0,1.0,0.0,1.0,16.0,2062.0,69.0,1.0,2.0,723.0,27.0,9700.0,1.0,1.0,0.0,3.0,485.0,7467.0,14.2,0.0,0.0,46.0,83.0,7.0,7.0,0.0,7.0,16.0,5.0,4.0,5.0,4.0,5.0,2.0,6.0,12.0,5.0,7.0,0.0,0.0,0.0,1.0,64.3,0.0,0.0,0.0,12700.0,3397.0,8700.0,3000.0,N,N,low_risk
10800.0,0.11710000000000001,238.67,RENT,35000.0,Not Verified,n,15.26,0.0,0.0,14.0,0.0,4622.0,17.0,w,0.0,0.0,12583.63,12583.63,10800.0,1783.63,0.0,0.0,0.0,8301.62,0.0,1.0,Individual,0.0,0.0,13199.0,2.0,1.0,1.0,1.0,12.0,8577.0,86.0,3.0,6.0,910.0,13.0,93100.0,1.0,0.0,2.0,7.0,943.0,71791.0,4.3,0.0,0.0,57.0,428.0,1.0,1.0,0.0,1.0,10.0,0.0,6.0,8.0,9.0,10.0,2.0,13.0,15.0,8.0,14.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,103100.0,13199.0,75000.0,10000.0,N,N,low_risk
38025.0,0.0756,1183.87,MORTGAGE,400000.0,Source Verified,n,16.37,0.0,0.0,12.0,0.0,94132.0,29.0,f,19028.51,19028.51,22477.56,22477.56,18996.49,3481.07,0.0,0.0,0.0,1183.87,0.0,1.0,Individual,0.0,0.0,718955.0,0.0,3.0,0.0,1.0,22.0,42718.0,23.0,0.0,1.0,34565.0,53.0,113700.0,1.0,0.0,0.0,2.0,65360.0,10568.0,88.0,0.0,0.0,189.0,208.0,16.0,16.0,3.0,16.0,22.0,0.0,6.0,6.0,6.0,13.0,8.0,7.0,17.0,6.0,12.0,0.0,0.0,0.0,0.0,100.0,83.3,0.0,0.0,860764.0,136850.0,104700.0,123064.0,N,N,low_risk
39400.0,0.0756,1226.68,MORTGAGE,425000.0,Not Verified,n,19.67,0.0,0.0,15.0,0.0,301320.0,22.0,w,22458.81,22458.81,20837.01,20837.01,16941.19,3895.82,0.0,0.0,0.0,1226.68,0.0,1.0,Individual,0.0,0.0,1331165.0,3.0,4.0,1.0,3.0,5.0,294680.0,48.0,0.0,1.0,24798.0,57.0,331100.0,0.0,1.0,2.0,7.0,88744.0,18683.0,71.5,0.0,0.0,187.0,143.0,18.0,4.0,8.0,18.0,7.0,0.0,3.0,5.0,5.0,5.0,5.0,7.0,8.0,5.0,15.0,0.0,0.0,0.0,3.0,95.2,20.0,0.0,0.0,1424122.0,643455.0,65500.0,334254.0,N,N,low_risk
15000.0,0.08810000000000001,310.0,MORTGAGE,88000.0,Not Verified,n,31.88,0.0,0.0,18.0,0.0,22375.0,27.0,w,11168.7,11168.7,5572.66,5572.66,3831.3,1741.36,0.0,0.0,0.0,310.0,0.0,1.0,Individual,0.0,0.0,248192.0,3.0,3.0,2.0,3.0,3.0,96191.0,77.0,2.0,5.0,4999.0,49.0,71400.0,1.0,3.0,3.0,8.0,13788.0,30567.0,36.5,0.0,0.0,66.0,70.0,4.0,3.0,3.0,4.0,9.0,0.0,7.0,11.0,7.0,8.0,9.0,14.0,15.0,11.0,18.0,0.0,0.0,0.0,4.0,100.0,14.3,0.0,0.0,322670.0,118566.0,48100.0,110468.0,N,N,low_risk
9600.0,0.0819,301.68,RENT,90000.0,Not Verified,n,9.17,0.0,1.0,3.0,0.0,12.0,10.0,w,5490.93,5490.93,5124.19,5124.19,4109.07,1015.12,0.0,0.0,0.0,301.68,0.0,1.0,Individual,0.0,0.0,30775.0,1.0,1.0,1.0,2.0,3.0,30763.0,97.0,0.0,0.0,12.0,66.0,15000.0,1.0,0.0,1.0,2.0,10258.0,11988.0,0.1,0.0,0.0,129.0,118.0,71.0,3.0,0.0,110.0,3.0,0.0,1.0,1.0,1.0,2.0,6.0,2.0,4.0,1.0,3.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,46575.0,30775.0,12000.0,31575.0,N,N,low_risk
12000.0,0.1033,256.92,OWN,80000.0,Not Verified,n,26.78,0.0,0.0,11.0,0.0,117539.0,19.0,w,7395.55,7395.55,6126.19,6126.19,4604.45,1521.74,0.0,0.0,0.0,256.92,0.0,1.0,Joint App,0.0,0.0,258113.0,0.0,2.0,0.0,1.0,14.0,23154.0,77.0,3.0,3.0,554.0,34.0,189500.0,0.0,1.0,1.0,4.0,23465.0,30446.0,1.8,0.0,0.0,136.0,381.0,7.0,7.0,1.0,10.0,12.0,0.0,1.0,2.0,5.0,9.0,3.0,8.0,15.0,2.0,11.0,0.0,0.0,0.0,3.0,89.5,0.0,0.0,0.0,343000.0,140693.0,31000.0,30000.0,N,N,low_risk
33000.0,0.1308,752.21,RENT,97800.0,Source Verified,n,13.09,0.0,0.0,7.0,0.0,26596.0,10.0,w,25240.57,25240.57,13515.8,13515.8,7759.43,5756.37,0.0,0.0,0.0,752.21,0.0,1.0,Individual,0.0,0.0,33135.0,0.0,1.0,0.0,1.0,21.0,6539.0,47.0,1.0,1.0,8712.0,56.0,45700.0,1.0,0.0,1.0,2.0,4734.0,4304.0,86.1,0.0,0.0,173.0,187.0,9.0,9.0,0.0,9.0,1.0,0.0,4.0,4.0,4.0,4.0,3.0,6.0,7.0,4.0,7.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,59700.0,33135.0,30900.0,14000.0,N,N,low_risk
31000.0,0.0819,631.4,RENT,85000.0,Not Verified,n,28.42,0.0,1.0,13.0,0.0,18423.0,33.0,w,22513.88,22513.88,11982.5,11982.5,8486.12,3496.38,0.0,0.0,0.0,631.4,0.0,1.0,Individual,0.0,0.0,68969.0,1.0,3.0,1.0,1.0,1.0,50546.0,67.0,0.0,0.0,7645.0,58.0,37000.0,1.0,3.0,1.0,1.0,6270.0,14008.0,54.1,0.0,0.0,176.0,238.0,44.0,1.0,2.0,44.0,1.0,0.0,4.0,5.0,7.0,9.0,15.0,10.0,16.0,5.0,13.0,0.0,0.0,0.0,1.0,100.0,50.0,0.0,0.0,123717.0,68969.0,30500.0,86717.0,N,N,low_risk
5000.0,0.1862,182.33,MORTGAGE,45496.0,Not Verified,n,28.99,0.0,0.0,13.0,0.0,13985.0,23.0,w,2956.98,2956.98,3089.27,3089.27,2043.02,1046.25,0.0,0.0,0.0,182.33,0.0,1.0,Individual,0.0,0.0,60286.0,1.0,8.0,0.0,1.0,21.0,46301.0,87.0,1.0,1.0,8105.0,85.0,18000.0,1.0,3.0,0.0,2.0,4637.0,1913.0,83.6,0.0,0.0,196.0,185.0,3.0,3.0,0.0,51.0,21.0,6.0,2.0,4.0,2.0,3.0,16.0,5.0,7.0,4.0,13.0,0.0,0.0,0.0,1.0,64.7,100.0,0.0,0.0,71032.0,60286.0,11700.0,53032.0,N,N,low_risk
